Pilot_ID,Flight_Hours,Training_Scores,Incident_Reports,Flight_Maneuver_Proficiency,Physiological_Data,Cognitive_Performance,Stress_Levels,Communication_Skills,Weather_Adaptability,Peer_Reviews,Simulator_Performance,Fatigue_Management,Final_Rating
460,100,31,39,57,41,57,87,100,83,28,33,21,61.7
461,96,89,82,40,3,90,15,53,51,41,9,8,64.45
462,7,88,36,45,19,6,42,1,51,57,19,59,44.65
463,52,65,65,44,27,93,30,87,33,31,87,41,60.75
464,59,11,54,25,39,40,15,78,58,11,33,58,45.15
465,4,39,76,50,64,77,79,47,80,29,100,39,45.9
466,67,72,94,35,43,14,27,50,4,59,12,28,48.9
467,5,75,79,51,22,75,61,96,65,10,86,54,50.4
468,95,89,55,80,56,52,19,54,40,100,9,63,77.45
469,93,72,43,50,46,92,34,11,33,83,85,100,76.4
470,46,9,56,2,12,22,58,82,53,10,44,41,32.6
471,98,95,5,13,15,76,8,68,19,79,77,28,76.65
472,54,97,91,48,89,72,9,0,53,98,88,91,73.05
473,39,47,31,76,54,87,44,58,65,49,81,20,62.25
474,51,19,73,90,94,93,81,72,91,0,83,96,62.45
475,15,38,17,0,64,64,14,33,17,88,91,62,50.55
476,12,59,67,56,80,59,29,92,43,26,7,62,52.05
477,29,65,72,16,15,9,47,45,47,31,4,89,39.05
478,18,64,6,49,36,57,95,58,34,5,84,37,51.15
479,16,50,7,97,51,46,39,65,78,40,19,78,58.95
480,62,35,63,13,9,14,90,18,38,35,43,65,37.15
481,18,23,6,58,37,8,90,27,2,38,79,11,36.25
482,91,26,40,80,43,12,82,98,18,86,57,32,58.35
483,57,1,39,2,94,22,73,39,86,92,19,78,46.55
484,54,30,2,97,73,32,43,56,82,29,88,0,62.4
485,89,56,16,39,53,8,45,50,17,85,70,96,66.05
486,100,77,65,88,97,2,5,21,93,56,88,67,78.6
487,89,65,78,65,50,93,23,67,82,10,99,27,71.9
488,61,28,92,33,51,72,72,7,4,89,73,61,47.3
489,22,14,51,89,69,24,90,59,54,86,39,77,46.55
490,8,11,21,94,91,87,6,64,12,2,15,58,51.15
491,11,100,3,8,91,95,5,35,33,47,3,48,64.35
492,0,27,5,93,58,70,32,70,87,5,9,44,51.15
493,57,83,37,83,12,35,84,88,17,6,50,75,59.9
494,0,23,25,20,40,88,37,28,67,43,47,5,39.55
495,33,20,10,92,11,19,43,64,99,60,94,19,51.45
496,95,9,89,24,49,80,16,55,71,53,75,84,58.3
497,47,77,16,43,56,53,30,81,42,50,19,15,62.25
498,88,100,87,24,49,99,36,3,64,85,31,11,69
499,0,17,91,8,56,89,10,83,40,47,65,51,38.4
500,15,87,98,61,53,18,91,71,37,60,59,19,46.55
501,60,13,30,25,65,59,4,90,99,96,10,57,58.9
502,63,33,76,56,7,36,63,49,37,39,19,44,42.75
503,62,57,34,36,62,2,75,38,12,2,22,96,50.15
504,68,75,15,15,8,91,2,34,21,29,76,1,61.45
505,21,21,78,36,59,85,55,24,28,23,34,33,37.95
506,92,69,17,75,62,18,62,77,8,66,16,25,67.5
507,66,35,100,23,71,52,37,43,90,1,9,32,46.7
508,75,44,61,25,2,45,53,46,67,43,37,41,48.95
509,25,35,26,19,72,79,1,39,16,39,77,93,54.55
510,15,21,34,8,12,55,89,30,36,18,82,64,33.35
511,50,77,44,86,8,69,1,68,63,62,31,7,63.8
512,100,79,34,28,94,100,11,80,66,23,53,64,83.35
513,85,60,27,30,88,30,39,73,3,49,96,9,65.65
514,56,99,8,18,51,52,1,42,39,19,56,31,66.6
515,28,55,75,19,61,33,79,54,15,56,88,50,44.6
516,77,88,14,86,7,30,93,15,10,49,24,56,61.95
517,91,95,20,26,94,59,56,67,90,94,13,39,80.45
518,68,32,51,93,44,10,46,68,25,57,44,65,55.25
519,46,44,34,84,52,99,35,41,94,30,43,30,63.25
520,93,35,96,43,62,5,3,40,97,36,37,62,55.45
521,61,19,50,34,94,26,74,49,71,92,35,67,53.4
522,68,17,82,70,80,6,23,83,64,3,87,55,52.85
523,75,37,54,21,56,48,81,5,1,57,38,11,46.05
524,15,66,86,73,53,95,90,74,90,9,38,30,52.25
525,89,22,76,86,18,71,100,52,44,62,12,22,51.7
526,89,95,43,14,66,59,61,16,42,35,65,32,67.85
527,47,15,64,93,45,32,1,56,2,54,33,7,45.55
528,84,58,92,97,93,46,14,66,33,98,14,61,70.7
529,38,68,87,12,9,43,74,15,79,56,57,79,44.5
530,99,67,79,3,92,78,90,51,64,84,58,14,66.65
531,32,20,24,81,17,26,48,99,63,42,65,40,48.45
532,93,77,86,55,11,93,86,89,6,64,51,51,65.05
533,100,94,91,22,48,21,34,87,34,11,88,25,64.35
534,22,77,46,96,22,46,93,33,21,61,68,77,54.95
535,9,69,79,97,61,92,46,83,47,23,97,11,58.45
536,68,11,55,33,10,47,23,80,31,1,4,26,40.25
537,99,15,37,99,72,29,82,19,25,46,42,94,61.3
538,33,80,10,98,55,1,59,79,5,55,7,67,59.7
539,51,86,66,16,87,14,92,55,45,83,77,29,57.35
540,94,13,14,27,88,46,76,50,54,15,92,3,58
541,9,60,0,13,54,26,47,52,74,33,93,53,51
542,18,70,6,33,24,70,22,48,94,76,62,94,62.3
543,57,45,0,74,8,26,11,3,54,17,100,33,56
544,95,31,48,56,11,84,40,17,84,28,67,67,61.65
545,0,14,95,76,10,12,28,35,56,53,34,83,29.75
546,68,43,72,96,37,54,69,34,85,50,70,55,59.95
547,3,16,28,54,27,16,50,29,62,13,89,17,33.7
548,15,40,25,65,7,74,22,62,0,93,31,46,48.6
549,23,53,86,97,73,58,30,81,20,57,96,71,59.15
550,79,43,44,92,88,9,20,20,19,34,23,59,60.65
551,1,97,92,36,46,32,23,51,72,8,49,58,47.55
552,91,4,96,67,35,77,71,95,90,36,58,1,52.75
553,31,26,70,75,49,36,8,68,28,11,64,72,47.15
554,90,86,11,25,8,7,21,40,42,84,92,15,65.7
555,83,77,94,60,59,32,3,53,96,81,37,85,70.15
556,23,78,31,91,71,6,76,86,44,10,37,57,56.8
557,11,42,19,66,66,33,97,29,64,26,20,11,42.85
558,49,96,50,83,52,70,2,90,2,87,22,4,69.65
559,34,30,80,73,81,6,100,55,95,42,45,38,44.55
560,32,98,35,51,98,40,27,78,19,49,68,14,66.45
561,32,16,66,17,16,99,89,40,80,97,29,71,42.6
562,60,91,0,52,99,54,97,13,36,19,39,87,70.55
563,50,82,26,62,52,6,14,20,37,12,81,18,58.5
564,42,53,39,52,27,83,7,97,73,46,69,100,65.2
565,100,61,96,26,62,17,47,89,44,7,68,81,60.2
566,11,86,83,30,14,42,98,24,92,100,41,84,46.85
567,66,31,13,90,18,77,87,49,41,68,17,48,58.4
568,64,39,99,0,85,39,51,94,45,70,58,38,50.8
569,32,12,68,5,69,52,54,52,59,63,12,77,40.05
570,39,83,86,10,46,13,36,47,95,43,83,14,50
571,73,34,78,33,70,20,3,69,12,11,20,54,49.05
572,42,4,5,83,47,56,54,47,30,3,67,66,50.25
573,43,72,32,62,72,90,11,3,67,39,76,55,68.65
574,28,28,54,52,19,45,18,23,61,18,81,44,42.85
575,12,69,18,84,36,25,78,30,48,53,76,74,54.05
576,11,24,76,84,74,90,56,82,17,0,76,56,47.95
577,94,94,28,17,1,23,93,74,74,12,100,66,65.55
578,45,21,60,20,63,4,36,28,52,49,60,93,43.2
579,1,65,69,18,85,41,75,4,17,52,98,5,40.75
580,34,44,78,3,35,91,82,81,50,41,37,69,45.5
581,86,68,79,76,4,42,97,66,40,24,39,30,55.2
582,80,90,23,81,63,31,6,74,100,43,26,21,77.1
583,89,88,22,28,6,87,91,84,96,97,57,84,76.65
584,7,71,9,24,69,5,54,93,100,98,89,37,57.65
585,92,0,53,55,21,73,27,82,66,60,75,57,58.65
586,25,83,40,76,73,66,92,52,64,80,65,69,66
587,73,43,48,62,45,6,36,88,82,89,42,28,59.35
588,89,86,16,26,39,28,83,63,5,20,19,55,61.65
589,33,95,55,59,60,33,60,34,73,50,34,10,57.35
590,6,74,44,82,45,6,74,11,36,75,54,47,47.35
591,67,38,29,48,83,80,38,46,11,79,73,85,67
592,57,53,43,64,27,76,22,89,80,51,71,59,65.8
593,74,87,73,37,86,57,51,54,90,62,39,50,70.1
594,28,74,54,82,34,84,83,68,1,83,45,38,57.6
595,35,28,18,51,0,30,83,82,52,53,99,5,44.3
596,88,53,28,0,28,72,10,90,24,9,94,29,62.2
597,20,89,1,39,8,44,65,37,27,86,78,88,58.35
598,35,15,35,80,8,46,12,28,44,93,41,99,49.55
599,9,98,18,20,21,76,76,11,36,58,17,0,48.6
600,100,19,6,85,62,80,40,18,100,7,14,85,70.1
601,72,45,25,14,65,71,48,8,16,50,82,8,56.7
602,23,66,78,49,79,72,14,81,68,4,87,44,58.5
603,63,64,37,47,57,72,55,28,55,75,98,7,64.7
604,98,57,2,31,69,39,53,2,57,41,65,33,66.95
605,48,52,79,48,54,29,30,86,82,77,12,79,55.5
606,98,0,65,67,12,61,60,29,3,11,56,82,48.15
607,35,80,94,44,96,70,57,57,54,23,8,7,54.2
608,81,65,91,31,18,16,86,87,48,44,98,11,51.7
609,95,28,70,3,78,4,59,52,37,52,65,42,50.55
610,23,83,93,64,32,80,52,100,44,52,15,55,55.2
611,22,69,42,96,73,0,85,100,29,16,99,30,55.35
612,61,7,61,70,64,79,60,3,95,64,1,41,51
613,95,28,70,72,59,80,79,56,36,57,15,32,59.55
614,36,50,99,64,11,93,41,53,55,36,71,18,48.7
615,11,32,92,79,42,30,28,27,26,74,0,90,38.95
616,54,2,23,17,92,34,83,15,31,41,81,87,46.8
617,12,59,38,53,16,71,91,12,10,69,25,91,45.2
618,22,34,67,46,67,29,26,71,57,78,43,54,47.55
619,88,68,92,5,28,84,43,55,76,39,4,3,55.4
620,98,90,43,65,54,14,92,52,34,22,20,11,63.95
621,29,75,4,8,6,97,4,47,16,22,34,86,56.55
622,16,83,54,67,43,55,51,24,29,48,91,83,57.1
623,61,19,92,22,76,59,52,65,17,75,53,27,46.75
624,83,72,29,42,4,26,51,29,100,6,89,57,61.8
625,88,38,28,50,59,1,37,2,29,36,95,47,57
626,85,3,25,71,5,73,43,22,89,15,49,0,51.6
627,12,18,82,24,97,63,52,28,15,37,43,74,38.45
628,58,90,25,79,6,4,1,40,74,98,84,43,67.9
629,18,44,36,34,45,90,53,93,53,39,3,62,50.55
630,48,42,90,16,56,67,83,10,3,28,41,94,42.55
631,99,12,93,17,53,12,76,20,14,16,40,37,38.65
632,11,12,52,26,91,80,89,90,75,89,35,8,44.5
633,60,59,29,14,45,84,34,23,26,19,23,5,53.3
634,18,56,2,80,9,22,45,94,3,24,96,69,52.75
635,75,85,42,68,3,96,71,93,34,59,4,51,68
636,8,91,6,79,66,49,91,64,84,37,56,66,64.4
637,70,51,48,14,24,78,78,0,62,62,66,95,56.35
638,27,52,72,41,86,77,54,53,99,38,10,98,56.2
639,77,85,40,33,90,72,71,71,65,63,44,15,72.25
640,94,42,76,47,77,36,10,33,38,100,95,1,63.45
641,51,82,78,82,60,29,28,79,27,82,21,35,61.7
642,82,71,53,7,37,92,68,90,33,20,10,70,61.65
643,15,71,68,9,31,22,62,67,32,31,37,34,38.55
644,68,41,92,4,22,33,46,82,49,27,58,29,43.45
645,98,89,98,47,36,63,6,28,59,11,85,44,68.25
646,11,25,90,25,2,54,63,2,71,78,3,45,28.1
647,24,22,26,85,98,70,81,10,71,91,66,92,59.35
648,51,42,7,22,12,8,63,7,41,84,9,64,44.2
649,84,76,31,61,33,3,91,61,85,79,100,0,65.3
650,99,27,83,12,87,65,11,32,90,22,18,56,58.65
651,52,8,63,8,64,90,11,7,27,89,81,70,50.05
652,22,19,9,19,75,32,35,24,74,14,27,66,43.4
653,15,55,12,91,7,31,28,87,26,100,94,99,59.6
654,56,82,62,56,82,43,10,25,0,11,16,30,58.1
655,38,38,92,100,8,36,52,25,91,3,23,24,41.1
656,52,50,34,23,27,90,69,16,90,34,0,46,51.85
657,41,11,60,32,77,91,84,90,7,94,4,55,47.7
658,57,78,53,19,90,66,73,28,45,60,31,87,63.1
659,38,94,7,59,17,59,95,42,23,26,52,0,56.6
660,13,54,28,47,41,58,46,72,39,95,80,94,56.9
661,94,77,94,63,40,35,32,77,50,32,56,36,64.55
662,4,10,40,29,69,48,80,4,99,12,84,74,38.05
663,34,25,29,72,32,50,66,49,23,36,42,66,46.8
664,86,41,85,16,100,7,42,93,21,43,85,11,54.75
665,92,26,20,99,88,49,17,55,73,1,38,19,68.65
666,74,10,75,13,76,40,73,62,67,37,33,29,44.95
667,17,37,10,18,53,100,52,56,7,36,77,73,51.75
668,75,97,1,70,86,37,38,91,57,58,79,63,84.1
669,8,42,49,58,35,85,71,44,14,68,4,78,44.75
670,73,18,40,66,96,77,33,36,7,17,17,84,59.5
671,57,63,65,96,84,78,36,71,92,47,3,63,70.3
672,16,5,97,43,97,54,40,78,41,80,91,17,42.25
673,6,45,2,31,55,67,96,91,38,65,90,31,51.25
674,45,41,79,10,99,17,48,35,34,48,69,18,44.7
675,12,91,50,1,16,64,9,32,40,57,10,93,49.85
676,39,64,67,89,9,63,39,5,47,34,46,32,51.25
677,41,98,86,67,86,11,17,75,77,77,84,61,68.45
678,8,71,83,16,43,40,24,70,95,75,80,21,48.25
679,49,58,24,80,1,41,40,44,70,57,30,28,55.65
680,26,51,29,91,98,59,35,91,43,96,97,87,71.25
681,65,46,81,93,13,49,1,6,96,6,12,3,50.7
682,4,6,10,39,40,80,82,64,34,8,22,49,36.65
683,28,10,92,86,1,82,73,23,26,68,64,75,39.45
684,36,60,16,45,18,35,48,44,64,3,67,99,53.85
685,37,67,25,87,79,47,66,60,69,31,29,3,60.9
686,82,24,22,92,88,70,52,18,65,4,30,4,62.45
687,7,11,55,3,0,72,18,31,70,55,46,82,33.9
688,64,25,51,37,1,7,25,29,71,55,15,38,41.35
689,85,11,47,62,26,24,53,64,62,43,42,56,51.4
690,16,42,19,28,1,6,50,31,92,71,2,30,37
691,70,50,1,18,93,7,24,56,79,12,11,6,57.7
692,88,36,87,90,50,87,16,19,28,3,75,11,59.8
693,44,45,30,28,9,80,73,84,30,51,10,9,47.05
694,3,52,26,99,18,75,60,82,63,74,15,28,52.7
695,35,87,1,34,79,30,45,93,85,14,28,84,66.55
696,69,79,77,69,12,11,54,91,52,81,20,12,56.2
697,30,12,3,22,47,56,49,95,73,83,57,86,52.85
698,18,88,12,45,55,65,74,29,67,0,42,69,58.15
699,60,53,99,43,71,11,10,86,24,64,4,30,50.1
700,53,56,34,47,55,26,11,90,12,10,51,8,54.2
701,38,3,71,51,49,45,39,100,80,92,12,50,45.35
702,90,74,65,7,94,6,47,58,39,60,80,87,65.85
703,73,95,5,54,44,60,55,89,71,92,11,15,75.05
704,89,48,30,65,88,57,7,61,86,87,80,58,78.65
705,18,6,9,76,58,57,87,66,6,83,0,57,44.25
706,38,10,20,39,38,12,13,30,31,93,7,10,39.4
707,66,91,73,84,20,52,86,65,23,62,15,35,60.4
708,44,53,22,30,54,99,55,53,0,37,14,0,52.95
709,12,86,2,47,56,64,53,9,46,68,18,20,56.5
710,91,44,31,99,40,48,99,37,50,44,24,43,62.55
711,57,22,19,60,92,34,16,82,35,73,30,99,62.65
712,19,27,73,51,69,93,44,30,26,69,1,36,44.1
713,91,56,28,37,81,94,4,28,69,67,58,5,73.95
714,71,25,51,90,48,16,2,24,41,3,88,13,52.85
715,60,24,45,35,43,71,8,31,94,70,30,92,57.65
716,38,53,33,86,34,66,83,16,75,47,67,0,54.6
717,0,28,100,54,90,9,19,44,89,96,67,7,40.1
718,2,82,83,84,4,33,82,48,88,8,11,43,41.4
719,76,96,60,12,70,85,20,86,67,89,16,82,76.1
720,91,35,71,36,73,3,79,17,69,46,84,86,55.45
721,61,13,70,46,73,95,32,74,12,84,28,74,56.2
722,62,77,69,89,50,28,4,51,24,59,85,26,64.65
723,24,34,10,70,56,45,23,19,94,51,35,35,53.25
724,55,29,81,21,57,74,62,61,21,85,79,41,50.15
725,32,91,92,38,91,45,78,12,98,32,62,19,55.05
726,37,16,88,86,35,76,25,87,20,57,14,7,44.5
727,5,66,62,57,9,58,88,42,14,96,29,45,42.3
728,57,79,20,29,49,60,91,83,66,47,50,99,66.7
729,43,29,2,17,98,67,32,91,36,4,10,51,55.4
730,44,92,81,17,98,65,17,98,44,84,56,25,66.6
731,31,44,87,73,36,33,17,20,25,26,12,34,40.5
732,44,78,9,38,19,85,37,5,80,40,86,59,64.35
733,60,88,26,93,12,4,32,70,54,0,54,2,60.3
734,46,50,11,25,74,8,26,92,49,50,97,3,57.05
735,20,46,6,70,18,19,48,52,34,15,62,92,48.65
736,79,52,16,6,91,20,49,86,40,98,83,61,67.25
737,84,63,64,68,55,16,14,51,71,99,1,63,65.45
738,74,37,63,64,44,11,76,68,10,31,71,49,50.45
739,100,63,25,45,59,91,51,85,87,92,81,91,83.85
740,35,86,14,17,67,81,97,8,7,46,55,18,56.15
741,98,88,32,12,56,66,67,95,53,22,6,42,69.95
742,18,6,61,24,53,4,98,73,93,14,42,91,32.55
743,19,21,100,7,36,59,18,45,0,25,30,81,31.35
744,56,80,46,73,82,52,94,91,97,36,60,13,68.45
745,17,81,94,31,36,51,24,74,19,88,21,13,46.55
746,46,40,34,16,13,77,75,70,99,54,61,53,52.5
747,48,73,64,78,94,47,75,29,33,1,27,28,56.85
748,13,9,71,78,91,89,24,42,56,75,24,2,46.85
749,14,56,75,47,99,18,32,58,97,18,64,97,53
750,30,6,82,62,43,16,59,37,12,31,31,72,32.3
751,0,49,24,39,82,53,36,33,53,86,88,4,51.2
752,53,90,56,83,41,67,91,45,52,68,47,92,67.75
753,2,51,31,14,0,34,42,91,51,54,79,4,39.15
754,15,32,62,98,22,87,8,31,5,88,92,44,51.5
755,86,0,11,5,63,40,13,15,35,98,23,63,52.95
756,56,52,62,93,27,12,2,38,24,55,80,63,56.5
757,74,59,76,62,3,32,68,0,90,28,41,42,50.35
758,11,33,91,7,40,14,55,97,57,83,69,42,35.45
759,73,3,0,94,59,62,25,56,54,35,77,50,64.05
760,95,16,50,31,17,14,52,86,94,70,89,12,53.35
761,15,3,69,44,62,30,40,19,2,85,91,89,37.6
762,71,42,7,51,60,27,81,81,27,81,35,72,61.45
763,75,89,67,78,48,9,20,81,67,52,30,67,68.45
764,23,3,4,81,46,56,38,41,80,84,26,94,52.45
765,27,0,88,12,38,70,79,84,37,85,65,68,36.6
766,7,70,85,23,88,32,22,71,33,38,82,6,46.6
767,91,93,91,39,81,6,92,33,83,75,91,91,69.35
768,35,49,38,13,5,4,73,49,12,10,44,77,36.15
769,89,72,22,91,82,89,57,10,4,75,43,87,79.3
770,7,60,67,74,52,79,68,42,59,89,56,41,53.15
771,57,34,51,69,75,56,74,9,87,29,20,4,51.85
772,59,7,3,61,24,71,28,7,16,78,54,46,52.15
773,49,23,46,88,98,85,61,71,56,71,14,47,61.8
774,27,82,20,60,64,97,52,18,30,52,33,97,65.8
775,91,35,100,0,4,39,44,64,91,81,2,91,48.75
776,100,49,55,88,64,27,26,54,64,73,0,46,67.75
777,40,42,65,65,7,35,33,51,65,7,23,7,41.6
778,99,26,58,31,38,55,13,2,32,98,42,20,55.65
779,63,31,6,12,42,46,40,52,92,19,26,87,55
780,26,77,48,32,81,70,73,43,3,11,8,23,49.85
781,62,17,15,31,72,39,59,95,81,66,87,12,57.6
782,16,27,16,55,4,58,41,47,54,83,16,14,42.35
783,72,28,83,23,3,42,50,53,23,49,91,88,46.2
784,32,15,86,90,92,91,74,15,31,11,38,52,46.75
785,83,98,97,3,0,65,10,29,72,53,54,91,62.75
786,76,46,74,87,93,8,34,91,46,87,67,71,67.2
787,91,58,33,22,55,5,18,27,15,79,92,30,60.95
788,28,30,32,28,44,64,87,15,20,53,44,70,42.75
789,12,3,25,97,64,2,64,50,93,73,27,50,43.25
790,45,36,65,20,2,73,75,32,66,18,55,46,41.3
791,34,16,62,29,21,36,60,24,96,13,100,38,37.95
792,5,38,86,89,71,86,46,17,30,51,28,80,47.6
793,81,47,40,19,55,32,13,25,13,77,28,56,56.5
794,68,45,85,15,17,8,66,5,5,21,68,49,37.2
795,46,89,57,66,24,52,51,37,68,3,10,56,56.65
796,24,47,97,48,47,76,31,43,28,58,1,34,43.25
797,65,38,78,100,83,91,79,66,54,33,67,85,66.5
798,9,3,9,57,30,50,9,42,36,63,9,6,37.55
799,55,29,14,43,29,70,16,5,58,17,71,52,53.95
800,29,29,41,24,79,25,39,77,35,97,86,9,48.55
801,4,21,92,22,65,15,67,63,84,81,26,91,34.9
802,32,74,56,58,80,39,62,81,75,30,86,38,60.7
803,64,65,86,0,9,89,14,79,58,83,97,57,60
804,17,11,16,96,70,50,96,87,86,99,34,92,55.7
805,95,93,59,14,58,38,38,12,77,41,80,34,68
806,48,35,8,80,50,54,56,64,63,73,49,58,61.75
807,10,17,35,97,8,95,9,37,42,2,73,21,45.2
808,84,89,72,80,53,35,70,63,41,84,1,8,65.55
809,25,52,79,51,61,64,96,13,73,99,16,99,50.3
810,62,70,35,57,80,84,16,16,59,54,94,7,70.7
811,88,0,47,40,8,76,75,76,61,9,79,93,52.45
812,85,57,50,43,8,89,16,12,63,70,23,93,64.65
813,58,89,96,3,100,44,15,72,90,21,56,57,63.55
814,26,86,94,76,23,8,77,5,57,22,70,94,47.25
815,48,89,69,67,38,36,2,5,1,75,82,21,58.7
816,76,5,73,6,74,86,50,93,77,12,15,94,52.55
817,32,69,79,45,7,0,93,36,70,39,96,39,41.85
818,97,43,67,8,24,65,45,56,80,12,35,27,54.25
819,98,71,21,86,65,62,54,52,83,96,44,45,81.3
820,0,23,76,32,9,42,98,45,7,94,9,68,26.55
821,20,85,79,32,23,27,25,77,55,50,62,80,51.25
822,54,18,92,83,79,99,75,3,83,63,42,51,54.65
823,5,100,5,3,82,30,30,33,35,91,50,10,56.45
824,91,17,25,64,58,68,80,65,68,82,78,21,64.8
825,80,94,74,33,30,100,100,62,12,84,2,46,64
826,68,100,87,90,10,88,71,60,38,95,65,88,72.45
827,94,29,92,84,5,7,18,80,80,89,34,12,53.85
828,4,41,2,87,69,33,89,41,5,12,90,99,50.6
829,2,32,51,78,31,48,67,77,18,28,68,44,40.8
830,52,73,73,98,38,95,14,63,24,70,78,74,70.55
831,22,100,59,63,47,57,57,16,2,46,35,68,55.7
832,100,11,62,24,12,74,77,60,52,25,48,77,51.25
833,52,93,64,54,58,46,29,29,27,69,96,21,64.05
834,36,26,51,8,66,24,47,42,25,95,0,66,41.15
835,73,38,89,16,55,2,55,92,46,99,75,34,50.15
836,73,8,75,20,40,44,41,6,7,22,41,31,37.4
837,82,20,13,59,55,51,23,72,56,74,40,37,63.4
838,16,75,88,12,34,95,51,45,54,55,72,57,50.1
839,84,28,71,2,37,98,42,22,78,84,56,39,55.85
840,77,32,67,67,80,95,33,35,0,18,19,87,60.6
841,72,61,27,3,66,33,59,13,39,97,93,91,62.8
842,0,14,70,91,33,100,82,19,22,49,13,20,35.25
843,50,1,9,6,75,68,2,55,99,34,86,48,55.2
844,44,51,56,25,87,91,67,80,53,48,92,96,63.8
845,76,43,99,74,69,91,10,31,41,94,98,91,69.55
846,3,53,65,23,10,7,12,24,79,45,51,38,34.95
847,61,17,89,9,26,26,49,93,49,92,90,60,44.55
848,64,2,49,100,47,79,81,48,3,69,53,99,55.45
849,31,6,13,12,23,62,18,56,7,99,48,9,40.85
850,33,42,15,43,17,81,43,26,35,52,90,100,55.6
851,91,81,53,38,26,24,32,26,9,30,29,39,57.95
852,94,37,42,18,53,57,37,45,29,95,2,57,59.35
853,71,36,41,50,54,47,2,94,99,83,11,88,66.05
854,38,57,80,18,20,0,98,44,15,21,30,44,32.6
855,25,32,21,75,58,7,64,25,29,66,36,16,43.7
856,33,58,67,51,33,20,34,13,63,7,26,67,44
857,53,94,18,85,96,97,35,47,73,18,23,9,77.15
858,2,10,65,46,57,87,37,84,10,30,40,61,39.3
859,49,67,38,100,47,100,38,91,33,31,63,88,72.5
860,11,81,72,29,53,89,24,14,79,78,10,31,52.7
861,64,67,18,45,17,77,63,93,54,54,90,71,68.25
862,53,97,15,75,2,28,12,88,82,30,72,41,69.05
863,4,92,53,92,23,29,67,50,3,66,15,44,48.85
864,93,87,24,20,0,2,69,53,48,50,13,75,59.3
865,93,21,17,74,5,6,74,10,43,95,46,20,51.6
866,56,65,22,100,18,99,0,74,30,73,29,26,70.3
867,16,43,84,47,85,10,71,27,47,91,23,29,39.9
868,46,5,10,61,42,31,53,54,98,26,12,73,48.1
869,22,41,38,57,7,58,97,68,97,47,96,84,50.75
870,78,24,67,17,68,11,8,91,25,42,8,0,46.2
871,100,56,24,58,51,78,35,71,69,94,48,8,75.25
872,84,84,62,90,72,37,36,25,96,50,25,2,70.4
873,13,54,95,100,46,23,58,69,90,97,48,52,50.7
874,65,15,29,47,84,64,20,31,11,68,41,41,56.2
875,74,94,44,62,27,17,19,47,44,74,44,18,65.2
876,50,13,89,11,45,45,0,95,7,70,76,5,41.45
877,37,38,60,86,3,55,98,11,8,71,20,6,39.3
878,63,27,99,33,87,62,58,69,0,80,28,42,49.35
879,97,95,50,60,7,6,27,76,4,49,91,79,69.3
880,37,91,97,86,60,65,70,60,70,60,23,35,60.9
881,49,50,8,52,16,39,55,33,81,40,76,67,56.8
882,97,48,75,24,33,53,8,86,53,50,41,81,62.65
883,81,8,1,61,19,30,64,80,23,77,83,95,58.4
884,29,57,4,3,79,96,35,44,25,23,70,95,60.7
885,78,44,61,93,73,51,97,59,9,29,40,81,61.05
886,90,21,68,93,33,93,33,64,60,51,47,38,63.65
887,50,31,51,12,42,30,80,70,39,49,78,42,44.4
888,62,68,85,41,9,33,31,12,43,56,88,36,51
889,97,86,4,48,93,6,65,77,11,61,98,27,76.35
890,51,68,58,77,29,88,99,80,21,78,76,49,62.65
891,37,41,67,55,24,15,24,93,26,52,42,38,44.65
892,96,52,8,46,56,21,50,47,66,67,7,1,63
893,87,95,92,7,62,99,62,48,81,76,84,36,72.15
894,78,58,21,54,70,52,89,97,68,68,62,100,73
895,29,73,26,87,46,90,44,90,13,30,62,65,65.9
896,50,38,9,17,83,16,25,57,24,75,5,18,51
897,80,14,79,34,80,3,20,88,51,29,73,68,52.05
898,4,70,60,88,2,60,81,98,94,9,51,43,49.5
899,28,28,50,80,45,98,92,72,84,93,20,12,52.95
900,3,2,9,31,35,85,50,69,58,89,13,21,40.2
901,9,82,5,23,25,51,23,60,37,43,57,6,51.6
902,55,9,61,6,9,34,91,25,19,5,96,1,29.35
903,16,91,4,12,33,43,11,38,77,26,24,61,55.55
904,73,28,69,90,77,14,10,57,19,19,55,77,57.25
905,16,78,62,68,7,60,26,26,55,91,82,88,56.9
906,83,34,55,99,54,43,22,39,100,19,8,89,64.15
907,87,5,58,89,90,20,32,30,29,11,100,4,54.6
908,68,11,62,41,9,76,79,2,40,84,99,19,45.45
909,33,37,88,30,56,46,91,87,83,93,35,53,46.4
910,5,76,58,73,78,74,91,14,70,48,56,75,56.5
911,52,92,50,25,100,48,37,53,62,51,78,62,69.55
912,65,18,49,85,85,52,54,69,68,9,4,35,55.45
913,76,66,3,75,44,26,69,10,94,4,80,94,68.25
914,42,7,47,31,49,30,41,29,28,63,93,80,43.7
915,74,7,31,90,63,43,28,34,78,57,6,15,55.8
916,22,83,50,96,94,31,33,42,88,100,5,56,66
917,54,46,51,51,1,29,56,60,76,7,78,63,49.4
918,79,3,98,19,44,17,2,39,43,29,51,9,38.05
919,94,50,73,39,94,62,5,92,87,16,73,98,74.05
920,74,84,33,58,61,15,47,86,78,66,69,96,74.1
921,15,66,35,76,13,34,63,41,87,20,54,98,51.85
922,7,44,69,13,73,61,12,41,89,15,76,50,45.95
